Date,Ticker,InSP500,InNASDAQ100,Price,VolumeM,PriceChange1D,VolumeChange1D,PriceVsMA21_1D,VolumeVsMA21_1D,2WPriceChange,2WMaxPriceChange,2WMaxVolumeChange,2WMaxPriceChangeDay,2WMaxVolumeChangeDay,2WPriceChangeAtMaxVolume,2WVolumeChangeAtMaxPrice,1MPriceChange,1MMaxPriceChange,1MMaxVolumeChange,1MMaxPriceChangeDay,1MMaxVolumeChangeDay,1MPriceChangeAtMaxVolume,1MVolumeChangeAtMaxPrice,3MPriceChange,3MMaxPriceChange,3MMaxVolumeChange,3MMaxPriceChangeDay,3MMaxVolumeChangeDay,3MPriceChangeAtMaxVolume,3MVolumeChangeAtMaxPrice,6MPriceChange,6MMaxPriceChange,6MMaxVolumeChange,6MMaxPriceChangeDay,6MMaxVolumeChangeDay,6MPriceChangeAtMaxVolume,6MVolumeChangeAtMaxPrice,9MPriceChange,9MMaxPriceChange,9MMaxVolumeChange,9MMaxPriceChangeDay,9MMaxVolumeChangeDay,9MPriceChangeAtMaxVolume,9MVolumeChangeAtMaxPrice,1YPriceChange,1YMaxPriceChange,1YMaxVolumeChange,1YMaxPriceChangeDay,1YMaxVolumeChangeDay,1YPriceChangeAtMaxVolume,1YVolumeChangeAtMaxPrice,PE,MarketCap,EPS,Sector,Volatility30D,CompanyName,Spark6M,Spark1Y,BreakoutScore,VolPressureScore,TrendScore,SectorAvgPE,PE_vs_Sector,RSScore,MomentumScore
2026-05-28,RVTY,True,False,101.22,4.08,4.58,341.03,1.068,2.513,5.02,4.58,341.03,0,0,4.58,341.03,23.05,7.36,341.03,15,0,4.58,45.18,3.04,7.36,341.03,15,0,4.58,45.18,-3.99,7.36,341.03,15,0,4.58,45.18,14.5,7.36,686.11,15,126,2.35,45.18,11.13,7.36,686.11,15,126,2.35,45.18,48.663464,11.29,2.08,Healthcare,1.051,"Revvity, Inc.",,"[0.24912483150770376, 0.265181549236822, 0.2232092399515656, 0.19222282235965513, 0.24039232895041424, 0.2789844467654867, 0.2254628446198206, 0.2668715372058147, 0.29250585924281813, 0.38743658503887557, 0.3823661900675004, 0.3719434840090196, 0.31081575057579425, 0.3902533753419957, 0.32856288733830236, 0.3356049708622021, 0.35194317364265365, 0.35081637130852616, 0.3913801776761232, 0.42828230752220303, 0.45898680899838307, 0.43166249899238696, 0.4006758658682779, 0.4657474074709495, 0.5184241233982185, 0.5299734162586283, 0.4567332043301281, 0.5116635249256521, 0.49673360953066137, 0.5606783487992054, 0.5353257273457339, 0.44997260585756166, 0.3775772801474585, 0.3494080839230653, 0.3685630770066371, 0.3051358305468612, 0.23353301673090246, 0.3860407985209318, 0.47963156063847534, 0.5506707577551718, 0.598593695510766, 0.35531388169610045, 0.33924552522825935, 0.23719749517100108, 0.15403719827108692, 0.16333999902579446, 0.1658770285351699, 0.17602536210487021, 0.09765720810797646, 0.11344343292788853, 0.12415538319685115, 0.09483826248287058, 0.1568561438961928, 0.23945282409684465, 0.19773160982292307, 0.23522429789308655, 0.20449738106825516, 0.2532658516388422, 0.2611592873470961, 0.20393354883679427, 0.33022485612148084, 0.27356294984263996, 0.24790987650436086, 0.1734881170632962, 0.1915298863412504, 0.21633699580013957, 0.15319166545609414, 0.02605460982421625, 0.09201888579336756, 0.11851770747883797, 0.10836937390913766, 0.07341393088054818, 0.001811117064589396, 0.09145526909410524, 0.012241366750020152, 0.04409594803777331, 0.08017927106148315, 0.08328034833451804, 0.15009058818305926, 0.12077303640468154, 0.10808745779340721, 0.09230101744129657, 0.05790897557977084, 0.017033940717437718, 0.04578744473215598, 0.04973405482018364, 0.14698951091002435, 0.2628505685092802, 0.254393516101764, 0.32740591049637496, 0.30851839287122945, 0.24678221204143908, 0.26313226909281207, 0.26003183841637284, 0.16503128018797855, 0.24086240467549688, 0.24537263146278684, 0.27299911761117907, 0.32599611438552417, 0.3116084780021372, 0.36492747988114693, 0.4095008317387543, 0.3753654887257262, 0.42868427507253737, 0.46592285068058603, 0.417117739636242, 0.3970879013586719, 0.3646453482332179, 0.24390205527193912, 0.31640428495253337, 0.2989138470385229, 0.26280379802219034, 0.2876294432501566, 0.20158554106556534, 0.23713154231823846, 0.27944805652461224, 0.3367162548780325, 0.3316385318119059, 0.3110444302384778, 0.2921431185526237, 0.2450305818636552, 0.3014526008054869, 0.2786016615808252, 0.32853508368468676, 0.44843198170217846, 0.5135994351332139, 0.6543723508398643, 0.6287005262003096, 0.6216478815986799, 0.5657899104205076, 0.5742532132617824, 0.5892051129410274, 0.5691752746634573, 0.5195239842075248, 0.4913127592044103, 0.46281983361776396, 0.5962577575426571, 0.6078242929789525, 0.5110604658340514, 0.47128313645903874, 0.3920099627603467, 0.4061152519636061, 0.3917280466446163, 0.39116378334875823, 0.43432647696672055, 0.4289664067204664, 0.4063975991437337, 0.4055512041999466, 0.4157072969287955, 0.4247348630659283, 0.4055512041999466, 0.44504683299142744, 0.5553519015759283, 0.639702798340747, 0.581587989511341, 0.5454777249628099, 0.6222119293623394, 0.6069778980351653, 0.7832968149944889, 0.8222279649579131, 0.9297121481275209, 0.8518022155847884, 0.8345831327087785, 0.9655616187157816, 1.0, 0.9712074846573404, 0.9139041545555532, 0.9113636765310006, 0.813129704259649, 0.7386072912818519, 0.7473583296082185, 0.6990879539485283, 0.5308482614526266, 0.6070643264467922, 0.4854009265298152, 0.543832998755517, 0.5785537272198631, 0.6330342321169702, 0.5300014354444424, 0.37389965424324706, 0.38688460707833605, 0.35922126492398826, 0.43515476720582763, 0.4964100957006068, 0.508265875347384, 0.4176533371496901, 0.4317674631730909, 0.4303559428046515, 0.47100466885848546, 0.45124489242572435, 0.37446413307130366, 0.38462626070171246, 0.4563258484748295, 0.4021279062900486, 0.2544946007028936, 0.27623037633215064, 0.22513739099997887, 0.206224440575402, 0.06875347815085443, 0.09161821143622467, 0.11730598545847362, 0.1424290651204674, 0.07355230255203055, 0.09698173019765596, 0.10206268624676108, 0.13650106753097951, 0.1449693276128214, 0.15569593407128685, 0.13537189434266775, 0.04447722449704484, 0.06931795697891104, 0.1492036731859409, 0.1579542804479104, 0.18674722685496709, 0.169245581266631, 0.15428484476724463, 0.22796021620465903, 0.2296538682210274, 0.2107411333286491, 0.29119132836373557, 0.3157497136654742, 0.2985306307894643, 0.20340161537072185, 0.33052767886047263, 0.30425495045130285, 0.3392851831527964, 0.33956774586512256, 0.13814363841628666, 0.12740841066987837, 0.12825609880685684, 0.08249063835895508, 0.0, 0.12317104764597889, 0.12486599285553868, 0.12006350440698686, 0.2836323986276634, 0.47545131364719706, 0.4686713172767593, 0.5294093684949688, 0.47149629780342517, 0.48138405294505354, 0.3601905132209606, 0.39889319905389986, 0.3308102415727988, 0.3734681587817086, 0.3844857337082444, 0.35425798945530274, 0.37064296272284414, 0.41499582514131367, 0.4116059347221941, 0.41047589940508805, 0.5356244549729529]",61,100,83,29.38,65.6,54,67
2026-05-28,NSC,True,False,307.88,3.3,-5.47,287.98,0.98,2.637,-3.07,1.81,287.98,2,0,-5.47,-30.8,-0.93,2.27,287.98,9,0,-5.47,-10.11,-1.76,7.75,287.98,24,0,-5.47,57.73,7.44,7.75,287.98,24,0,-5.47,57.73,14.58,7.75,287.98,24,0,-5.47,57.73,29.3,7.75,287.98,24,0,-5.47,57.73,25.981434,69.15,11.85,Industrials,1.295,Norfolk Southern Corporation,,"[0.0, 0.04215963274198026, 0.05135415328801569, 0.030498531884567387, 0.060996889501767855, 0.05449340563570208, 0.04911150654312969, 0.0922803216069403, 0.09003802339678815, 0.11638759780973802, 0.09855934910441386, 0.10012914954562398, 0.06794893757028421, 0.10752976181659092, 0.08835582050391501, 0.11649965172666721, 0.11930256805619914, 0.15742582004559183, 0.16729318689530312, 0.14206467445374588, 0.1454283831700245, 0.14879226615367, 0.1505861744287385, 0.22245978736941494, 0.2181986017135013, 0.223804782907299, 0.19566095168454678, 0.209228711803425, 0.19622209260602733, 0.23098111307704064, 0.2694408753519547, 0.22817784821277487, 0.1900547704907491, 0.1993611706863468, 0.30576969626417816, 0.38257664409497644, 0.39064940560015154, 0.42294219429452123, 0.4230540739440835, 0.3976016279360348, 0.44671296021179757, 0.492012368103565, 0.3942379192197562, 0.4088139903236302, 0.3976016279360348, 0.3773200432392191, 0.41416434702279015, 0.4338823510549885, 0.46858630303805526, 0.4406428792872604, 0.4356853212331368, 0.4164179726117921, 0.415516313255351, 0.45607913411424866, 0.46351547119543407, 0.4436848904442058, 0.43298104023328127, 0.49765584251388345, 0.497204838568296, 0.4843602880221333, 0.48717714574101884, 0.4059396243736613, 0.3978267813740947, 0.34915181458509814, 0.4105587552012274, 0.43512208910325323, 0.4156292385091148, 0.41495308112546747, 0.4326429615414576, 0.40999552307134385, 0.3856580396768456, 0.36154570972040717, 0.3492643913041281, 0.3677426572880617, 0.37585550028762826, 0.4033479200928357, 0.4138266168657003, 0.41281272932496316, 0.46554359481164226, 0.4771491043790078, 0.554217801794919, 0.5714573753347894, 0.585428738675453, 0.5995133758046142, 0.632413660540065, 0.6564134137774734, 0.6653146423449835, 0.6458217917508451, 0.641540042545635, 0.6623848593723343, 0.6567514924692971, 0.6140479712751614, 0.6226111211508477, 0.6031186190914432, 0.5296551649623609, 0.5431758728921708, 0.5515138693297973, 0.5446407643784955, 0.5310071311949217, 0.5455424237349366, 0.5609783300271909, 0.5455424237349366, 0.5325845994002762, 0.4785014191463025, 0.4409809579790841, 0.4538262055947144, 0.4398541451845831, 0.43005160579536583, 0.4536003550871868, 0.4734309358384151, 0.45979765118957516, 0.478162991919745, 0.44402296913602946, 0.4590089170868979, 0.4986341795117691, 0.5288625969776114, 0.5362219078826184, 0.5239942638153505, 0.49048264915674633, 0.4955771813612686, 0.4664808047109349, 0.4588952947636664, 0.47055656988844624, 0.4530081945743947, 0.5217301821843334, 0.4857272412482493, 0.5530906404656842, 0.5640726213942121, 0.5873951716437718, 0.561808539763195, 0.5835459540432556, 0.6095853325430889, 0.6218129766103568, 0.6111704685125879, 0.5976978583760477, 0.5584120687819356, 0.6119630364973374, 0.6096989548663204, 0.6427578229056679, 0.6711745568250159, 0.6090193121353347, 0.6138876452975955, 0.5844514472817689, 0.5796967364427394, 0.5818478928199928, 0.585017816224257, 0.594414312648552, 0.5746018557034834, 0.5869420764897813, 0.5649784631674593, 0.5492414228651681, 0.5390520099213897, 0.5401843992716321, 0.5767526635460029, 0.49682284450000863, 0.5605632251591889, 0.5321461427051071, 0.5493550451883996, 0.5433546712106302, 0.5226356754228467, 0.57245069932623, 0.5708659118914649, 0.45493315190938655, 0.5535440841544086, 0.5533171880426795, 0.5344102243361241, 0.5440336168721482, 0.5520718734386733, 0.5011248087197814, 0.5655444835752136, 0.5777717791077476, 0.5801494830619961, 0.6579284942654708, 0.7543886186679735, 0.7551811866527229, 0.7656428052236295, 0.7570005379633616, 0.8676460260331049, 0.8885699602443856, 0.8572980297854298, 0.8618464080620266, 0.8752649953148218, 0.8825427490921106, 0.8517256564608146, 0.8765158864745695, 0.8628700545753113, 0.8749237798103936, 0.8267081818005967, 0.8398995244069289, 0.8595718703889944, 0.8906165562014873, 0.8882287447399574, 0.8947100966504243, 0.8161329409064587, 0.7242501231634616, 0.7195877740288995, 0.674783633993917, 0.6642083930997791, 0.5925674270939401, 0.5710750327317682, 0.5861993489719707, 0.5932495095680627, 0.5141031966037382, 0.44394071493884346, 0.47691802585047266, 0.5208128387648696, 0.5059157671711301, 0.4942029089057421, 0.501821878187459, 0.5014806626830308, 0.4910186955773905, 0.5441242359029463, 0.5441242359029463, 0.555495878663906, 0.5560643388147972, 0.561181525777019, 0.6248626555314466, 0.6385084874307048, 0.649766507868433, 0.6642083930997791, 0.6885434367511405, 0.6659137735524525, 0.7218623117019317, 0.7190193138780083, 0.7389196015760043, 0.7171999625673696, 0.6729642826832783, 0.9357619117408978, 0.9160888686893648, 0.9067645189549743, 0.8819739404064856, 0.8297784242709829, 0.8719671596632388, 0.8727632129953267, 0.8245476149855298, 0.8462676025288983, 0.8881147738819921, 0.8442206580370628, 0.8438780483936993, 0.8335990620233243, 0.8477610738633977, 0.8275460593007452, 0.9081771302312232, 0.888875973740696, 0.9360435278058397, 0.9145727425971658, 0.8419363613914831, 0.8373681166350575, 0.8726583040404412, 0.9376426051646922, 1.0, 0.7967101457938218]",34,-100,50,35.07,-25.9,62,58
2026-05-28,FSLR,True,False,303.38,5.59,10.86,169.17,1.301,1.903,30.98,10.86,169.17,0,0,10.86,169.17,59.16,10.86,169.17,0,0,10.86,169.17,53.84,10.86,170.23,0,47,-3.42,169.17,16.52,10.86,283.04,0,97,-10.29,169.17,58.65,14.28,283.04,142,97,-10.29,143.49,93.91,14.28,334.76,142,196,11.05,143.49,19.585539,32.6,15.49,Technology,1.564,"First Solar, Inc.",,"[0.0800200253087036, 0.07688935109305606, 0.09022605382470499, 0.03744283686777803, 0.09830315126321386, 0.1010581598594789, 0.1262913863943505, 0.14200743210288194, 0.10324967002667015, 0.13117523052751306, 0.15146203383952334, 0.15127420102983208, 0.19742030839548647, 0.19773339492517022, 0.001440083387831281, 0.0, 0.00832760487849386, 0.006261348431295086, 0.04702269232441191, 0.05653996869134703, 0.07488576927615101, 0.053033628856316975, 0.13693565961943316, 0.12078146474241538, 0.16811724359651106, 0.25896937493998856, 0.20906642029931913, 0.13655999400005064, 0.13975334284599192, 0.13411807193346936, 0.11752553680677535, 0.10750734110046524, 0.17694567227378494, 0.1449502735088382, 0.18702644706979385, 0.20149024220018524, 0.2170183595584305, 0.2274122208841231, 0.22603471658599059, 0.23198297848760194, 0.2607852194877973, 0.24989043882272968, 0.2388704999782645, 0.22202745741158553, 0.1944774669895302, 0.252332360889311, 0.24888860014397968, 0.2703024003141375, 0.25884412121999606, 0.2625383894053123, 0.25659003196310604, 0.2408115027054708, 0.25709095130248105, 0.2577797034515473, 0.22778788650350562, 0.35238868207003987, 0.473733645241529, 0.4213261894445795, 0.39302486778375917, 0.3026109811493629, 0.3669776353798288, 0.34919542876469356, 0.3321645533883233, 0.2977897161058991, 0.33404297702583086, 0.3225846979316894, 0.32627887057641075, 0.3620312121569675, 0.364410459593255, 0.38488509571495655, 0.3728007391020426, 0.37186147951299137, 0.37643223711647017, 0.3734268166208151, 0.36334604182480623, 0.3965312076187892, 0.3855738478640228, 0.41976085233675575, 0.4129985845660857, 0.4309060449012134, 0.4729196393724703, 0.4511927526726287, 0.472731806562779, 0.4970258690491943, 0.4780539909456178, 0.5000312895448494, 0.4812472442509641, 0.5081084825239532, 0.5538789242702251, 0.5413562274076349, 0.5378498875726049, 0.5273307725269197, 0.5491202383164601, 0.567466038901264, 0.5149333293843221, 0.5164359918618521, 0.505666464916777, 0.6307056007329874, 0.5893180837805031, 0.55212575435271, 0.5342808731072811, 0.5208190121962346, 0.4989668717764006, 0.5342808731072811, 0.611984230069396, 0.6513054905746815, 0.600651204695247, 0.6138626537069034, 0.562957860387484, 0.7718364478771119, 0.7641349205173905, 0.7452883916744015, 0.8372676154166215, 0.8033936974735723, 0.7762194682114943, 0.8075262103679698, 0.7543672322510654, 0.7754679458915394, 0.7070314533969697, 0.6850541547977381, 0.6879343215734007, 0.6794815585155094, 0.6774778811580093, 0.6397219577605475, 0.6652056917354041, 0.7274435104289725, 0.7306366681937239, 0.8048336853208086, 0.8092793802854849, 0.7505479014269466, 0.744411711175049, 0.703712946371631, 0.7113517991010585, 0.7134179600076623, 0.7025859495134834, 0.6871829903346357, 0.7423455502684452, 0.8087156907752212, 0.6958236817428133, 0.7026485286031822, 0.7190533264607799, 0.6910024166993495, 0.7395905416721802, 0.7720869553170968, 0.8823492094732321, 0.7871768279662608, 0.8048336853208086, 0.7890551560631733, 0.7800387990356132, 0.7553063962995217, 0.7360842018371501, 0.8181703880524576, 0.8035188556529698, 0.783357306060952, 0.6101058064318884, 0.6423517126368201, 0.5947655218833344, 0.5895685912204881, 0.6116711435397122, 0.5809278998123105, 0.6259470103198174, 0.6265105087488911, 0.6163671548631835, 0.6264479296591924, 0.601152028494027, 0.6166175667625735, 0.6217519183357211, 0.5721620502247353, 0.6620750175197566, 0.5030367100405044, 0.5124914073177408, 0.5439859822839075, 0.597144769319622, 0.5910086746083194, 0.5678417045206465, 0.469976797966514, 0.49126543995727423, 0.5169995858315208, 0.5263916084784634, 0.48074632491158914, 0.5133053176462046, 0.5158099143430795, 0.5942020234542607, 0.561204690469969, 0.6149270714753522, 0.6166175667625735, 0.623254676353846, 0.4160665841514395, 0.3533279416590911, 0.33516997388397834, 0.3518251836409661, 0.33723623033117717, 0.3356083141336546, 0.30135873057122287, 0.28514186106391143, 0.3237743694201307, 0.3389268211589934, 0.3542671057075474, 0.3374240631408684, 0.3280947151242195, 0.3494458406640836, 0.35533152347599617, 0.3389894002486922, 0.35051025843253236, 0.3077453327225105, 0.28958736494739773, 0.30793316553220174, 0.31206558288600433, 0.2639784727931436, 0.2919040332939865, 0.2569031184927898, 0.33554563950336086, 0.34907017504470106, 0.3233987038007482, 0.32496404090857195, 0.3045519838765692, 0.3575856127328862, 0.3354830604136621, 0.37442865529956515, 0.35489327876691484, 0.3565211949644374, 0.3226472770213882, 0.30041947098217164, 0.2928432928830378, 0.3056790762753117, 0.2688623169263062, 0.2820111868482639, 0.32884604636298453, 0.3136309199938281, 0.3369231438014934, 0.32677978991578577, 0.2939077106514865, 0.3645357133132475, 0.42602220076805086, 0.42401852341055085, 0.47404673177121276, 0.4654060403630352, 0.4439296611031786, 0.4776156506959416, 0.5610168576602778, 0.5283951902953685, 0.5693444625387716, 0.5506855754242839, 0.5616429351790503, 0.5633335260068665, 0.4886356850810017, 0.5897564240301794, 0.6587565104944179, 0.7149208135663824, 0.7906831678012909, 0.8139753916089562, 1.0]",88,90,100,66.29,-70.5,90,95
2026-05-28,ADSK,True,True,240.95,3.98,1.67,142.18,1.001,2.032,3.03,2.9,142.18,7,0,1.67,18.25,2.15,3.27,142.18,14,0,1.67,-2.25,-2.0,4.69,142.18,30,0,1.67,-2.98,-18.16,5.32,187.19,62,82,-4.71,31.75,-15.74,9.09,198.85,186,187,0.89,18.13,-19.48,9.09,262.54,186,249,-0.3,18.13,45.982826,50.88,5.24,Technology,1.322,"Autodesk, Inc.",,"[0.7456157041851528, 0.7250322562653773, 0.7169096349932981, 0.7089717980031749, 0.7482922594399487, 0.7375851933706948, 0.7362931118137859, 0.7329700932555004, 0.7269705194424191, 0.7300166432611271, 0.7229092088063794, 0.7395237382310933, 0.6803581209522982, 0.7462616041219289, 0.7236477825674903, 0.708325616383042, 0.7269705194424191, 0.7614916598487558, 0.7913974184565414, 0.7745983864332282, 0.798227676488355, 0.8000738292077754, 0.8410559407653703, 0.8604394175858582, 0.8481630935367613, 0.9064980265968242, 0.894037199949128, 0.8903451761936438, 0.819826311225462, 0.6245152405484319, 0.5717187656466302, 0.702418153027582, 0.6508213675417113, 0.6555288597978838, 0.6803581209522982, 0.7253091510049546, 0.7080487216434647, 0.7474615752212165, 0.7617685545883331, 0.7628761335466427, 0.7829979024448848, 0.793981863253716, 0.8137343452714026, 0.8278568220399198, 0.7814286444650418, 0.7252167588639766, 0.7757983575325158, 0.7453388094455753, 0.8005352265459522, 0.688019063202844, 0.6666973232053144, 0.6107623323438266, 0.5960863477795112, 0.6328226461024671, 0.6027321032127254, 0.6302382013052925, 0.6571902282353481, 0.653405812338886, 0.64777552540636, 0.624053843210255, 0.6625439021116534, 0.6174080877770408, 0.5907329555865626, 0.6230386563929234, 0.6464831621660944, 0.888406913016602, 0.9295735271727963, 0.914343753129326, 0.9366806799441872, 0.9961231919625598, 1.0, 0.9852316232947066, 0.9724015097664549, 0.9790472651996691, 0.928558058672108, 0.9472032434148417, 0.9235739533597148, 0.9306811061311059, 0.9653867491360419, 0.9619716201201352, 0.9778475757837382, 0.9821854994759985, 0.9698170649692803, 0.9388961195441631, 0.963909883297177, 0.9560641567646752, 0.915820618968191, 0.8979140079865682, 0.9457263775759767, 0.9271735849742211, 0.9689863807505481, 0.8836994207604296, 0.858039475387283, 0.8479785909381619, 0.7850285577629046, 0.8262875640600769, 0.8135498426728033, 0.799612150186242, 0.7510614885190793, 0.7865054236017696, 0.8261030614614775, 0.8502861409957592, 0.8279489324975412, 0.8435479934215669, 0.8716078809932888, 0.8776074548063701, 0.8549933515685749, 0.7257705483431315, 0.7598300097279347, 0.7650912914632619, 0.7863209210031702, 0.7606606939466669, 0.7615837703063771, 0.705279492564334, 0.7266936247028417, 0.7409082119289803, 0.7698908941770557, 0.7687833152187461, 0.7266015142452202, 0.7470925700240177, 0.6785119682328777, 0.681004302572431, 0.6714048154614868, 0.6322688566233123, 0.667804902163624, 0.6590363809547686, 0.7013105740692724, 0.7654605783438173, 0.7835516919240396, 0.7999814370667974, 0.8473324093180291, 0.8195494164858846, 0.8067195846409896, 0.8149343163706902, 0.7655529704847953, 0.7596455071293353, 0.753645933316254, 0.7613068755667998, 0.7309397196208373, 0.7002029951109628, 0.6971571529756114, 0.6878345606042446, 0.7457078146427741, 0.753461149034298, 0.7570610623321608, 0.7303856484583259, 0.7362007196728079, 0.7592762202487799, 0.7640761046459303, 0.7484770437219047, 0.7158944481759665, 0.6302382013052925, 0.6480524201459373, 0.689680713323665, 0.695403392397169, 0.5365514436201607, 0.5313825540258115, 0.5486432650706582, 0.4816319212593612, 0.39532949276855445, 0.40437519040034386, 0.4360347095865719, 0.3269336752593705, 0.35988555768586417, 0.4736938025858814, 0.4758168500448792, 0.4974154847819862, 0.45818713380283377, 0.46040229171945296, 0.34364031514170573, 0.3177034750289817, 0.34262512832437414, 0.2062026393448834, 0.23038585972084336, 0.18100423215159184, 0.20260286688869888, 0.2222632384487641, 0.23195497685900804, 0.13051502562403075, 0.046520288032499496, 0.11786969637773513, 0.06341157135511244, 0.10420903947242961, 0.0983017169586479, 0.07873359669788235, 0.0017537605784424064, 0.022706354537094953, 0.05870407909894001, 0.13845300345583225, 0.25309207341626, 0.2629684552667816, 0.3225954698837535, 0.3640392604628818, 0.4215432276208559, 0.3926526558304018, 0.3904374979137826, 0.32674917266077114, 0.30810412875971577, 0.29019751777809294, 0.30201216280565635, 0.289182190119083, 0.3181650132088368, 0.27718290165124193, 0.2695218185590178, 0.27266019367702554, 0.26758355538197603, 0.19328041535901036, 0.1566365091770325, 0.19734172599504998, 0.1051319749904615, 0.1590363105339294, 0.19337266665831007, 0.17925047157314944, 0.18118887559186955, 0.17786599787526244, 0.1523906959423935, 0.20491041694629608, 0.06165781077667003, 0.0, 0.08021046253674735, 0.09359422470247547, 0.19263437458055588, 0.22807830966324613, 0.21755588703427, 0.24792318382191078, 0.24949230096007546, 0.26878352648126363, 0.12488459784982643, 0.17528155307808785, 0.153036736720848, 0.1513753682833836, 0.1607900711123718, 0.17122024244204823, 0.23906227047207737, 0.2685064909000079, 0.28595156370177566, 0.22733987674381365, 0.30081219170636875, 0.24044674416996437, 0.16263622383179221, 0.15155987088198297, 0.11611593579929272, 0.14223741935229448, 0.1677127212851634, 0.23112429264027584, 0.23730850989363494, 0.23241651503886315, 0.2006646037116571, 0.2080487920643038, 0.18257334928975655, 0.17122024244204823, 0.2076795051837484]",31,100,33,66.29,-30.6,24,22
